id_codedep_codecom,coddep,commune,pmun,pcap,ptot
49045,49,LA BREILLE-LES-PINS,600,14,614
49048,49,BRIOLLAY,3084,41,3125
49050,49,BRISSAC LOIRE AUBANCE,10851,274,11125
49053,49,BROSSAY,350,4,354
49054,49,CANDÉ,2824,62,2886
49055,49,CANTENAY-EPINARD,2317,35,2352
49056,49,CARBAY,263,6,269
49057,49,CERNUSSON,337,6,343
49058,49,LES CERQUEUX,877,9,886
49060,49,BELLEVIGNE-LES-CHÂTEAUX,3482,80,3562
49061,49,CHALLAIN-LA-POTHERIE,797,19,816
49063,49,CHALONNES-SUR-LOIRE,6518,175,6693
49064,49,CHAMBELLAY,397,12,409
49067,49,CHENILLÉ-CHAMPTEUSSÉ,342,8,350
49068,49,CHAMPTOCÉ-SUR-LOIRE,1864,31,1895
49069,49,ORÉE D'ANJOU,16429,277,16706
49070,49,CHANTELOUP-LES-BOIS,694,10,704
49076,49,LA CHAPELLE-SAINT-LAUD,763,7,770
49080,49,LES HAUTS-D'ANJOU,8759,185,8944
49082,49,CHAUDEFONDS-SUR-LAYON,941,17,958
49086,49,TERRANJOU,3994,84,4078
49089,49,CHAZÉ-SUR-ARGOS,1053,28,1081
49090,49,CHEFFES,974,12,986
49092,49,CHEMILLÉ-EN-ANJOU,20828,604,21432
49099,49,CHOLET,54037,1942,55979
49100,49,CIZAY-LA-MADELEINE,469,17,486
49102,49,CLÉRÉ-SUR-LAYON,337,5,342
49107,49,CORNILLÉ-LES-CAVES,467,16,483
49109,49,CORON,1580,30,1610
49110,49,CORZÉ,1886,32,1918
49112,49,LE COUDRAY-MACOUARD,947,28,975
49113,49,COURCHAMPS,519,9,528
49114,49,COURLÉON,145,4,149
49120,49,DENÉE,1384,23,1407
49121,49,DÉNEZÉ-SOUS-DOUÉ,480,9,489
49123,49,DISTRÉ,1732,55,1787
49125,49,DOUÉ-EN-ANJOU,11119,257,11376
49127,49,DURTAL,3358,75,3433
49129,49,ECOUFLANT,4394,58,4452
49130,49,ECUILLÉ,667,7,674
49131,49,EPIEDS,734,7,741
49132,49,ETRICHÉ,1547,17,1564
49135,49,FENEU,2192,38,2230
49138,49,LES BOIS D'ANJOU,2601,58,2659
49140,49,FONTEVRAUD-L'ABBAYE,1528,25,1553
49155,49,GREZ-NEUVILLE,1432,40,1472
49160,49,INGRANDES-LE FRESNE SUR LOIRE,2665,58,2723
49161,49,LA JAILLE-YVON,334,6,340
49163,49,JARZÉ VILLAGES,2752,28,2780
49167,49,LES GARENNES SUR LOIRE,4567,111,4678
49170,49,JUVARDEIL,807,12,819
49171,49,LA LANDE-CHASLES,123,0,123
49174,49,HUILLÉ-LÉZIGNÉ,1315,21,1336
49176,49,LE LION-D'ANGERS,5023,76,5099
49178,49,LOIRÉ,876,21,897
49180,49,LONGUÉ-JUMELLES,6831,121,6952
49182,49,LOURESSE-ROCHEMENIER,880,16,896
49183,49,VAL D'ERDRE-AUXENCE,4903,84,4987
49188,49,MARCÉ,837,15,852
49192,49,MAULÉVRIER,3203,78,3281
49193,49,LE MAY-SUR-EVRE,3820,90,3910
49194,49,MAZÉ-MILON,5925,105,6030
49195,49,MAZIÈRES-EN-MAUGES,1256,29,1285
49200,49,LONGUENÉE-EN-ANJOU,6306,171,6477
49201,49,LA MÉNITRÉ,2049,35,2084
49205,49,MIRÉ,973,11,984
49209,49,MONTIGNÉ-LÈS-RAIRIES,440,3,443
49211,49,MONTILLIERS,1215,30,1245
49214,49,MONTREUIL-JUIGNÉ,7632,150,7782
49215,49,MONTREUIL-BELLAY,3726,250,3976
49216,49,MONTREUIL-SUR-LOIR,590,6,596
49217,49,MONTREUIL-SUR-MAINE,775,10,785
49218,49,MONTREVAULT-SUR-EVRE,15668,317,15985
49219,49,MONTSOREAU,431,6,437
49220,49,MORANNES SUR SARTHE-DAUMERAY,3666,56,3722
49221,49,MOULIHERNE,820,23,843
49222,49,MOZÉ-SUR-LOUET,2013,45,2058
49223,49,MÛRS-ERIGNÉ,5660,101,5761
49224,49,NEUILLÉ,991,10,1001
49228,49,NOYANT-VILLAGES,5546,167,5713
49231,49,NUAILLÉ,1454,37,1491
49235,49,PARNAY,424,15,439
49236,49,PASSAVANT-SUR-LAYON,125,5,130
49237,49,LA PELLERINE,132,2,134
49240,49,LA PLAINE,997,31,1028
49241,49,LE PLESSIS-GRAMMOIRE,2552,60,2612
49244,49,MAUGES-SUR-LOIRE,17924,475,18399
49246,49,LES PONTS-DE-CÉ,12819,541,13360
49247,49,LA POSSONNIÈRE,2447,42,2489
49248,49,OMBRÉE D'ANJOU,8970,251,9221
49253,49,LE PUY-NOTRE-DAME,1186,21,1207
49257,49,LES RAIRIES,1028,16,1044
49259,49,ROCHEFORT-SUR-LOIRE,2323,59,2382
49260,49,LA ROMAGNE,1947,86,2033
49261,49,GENNES-VAL-DE-LOIRE,8570,169,8739
49262,49,ROU-MARSON,652,9,661
49266,49,SAINT-AUGUSTIN-DES-BOIS,1227,29,1256
49267,49,SAINT-BARTHÉLEMY-D'ANJOU,9210,228,9438
49269,49,SAINT-CHRISTOPHE-DU-BOIS,2794,60,2854
49271,49,SAINT-CLÉMENT-DE-LA-PLACE,2098,28,2126
49272,49,SAINT-CLÉMENT-DES-LEVÉES,1086,20,1106
49278,49,SAINTE-GEMMES-SUR-LOIRE,3456,254,3710
49283,49,SAINT-GEORGES-SUR-LOIRE,3665,39,3704
49284,49,SAINT-GERMAIN-DES-PRÉS,1406,23,1429
49288,49,SAINT-JEAN-DE-LA-CROIX,226,6,232
49291,49,SAINT-JUST-SUR-DIVE,376,5,381
49292,49,VAL-DU-LAYON,3411,48,3459
49294,49,SAINT-LAMBERT-LA-POTHERIE,2924,30,2954
49298,49,SAINT-LÉGER-DE-LINIÈRES,3694,63,3757
49299,49,SAINT-LÉGER-SOUS-CHOLET,3018,70,3088
49301,49,SÈVREMOINE,25162,553,25715
49302,49,SAINT-MACAIRE-DU-BOIS,451,5,456
49306,49,SAINT-MARTIN-DU-FOUILLOUX,1661,36,1697
49307,49,LOIRE-AUTHION,15902,575,16477
49308,49,SAINT-MELAINE-SUR-AUBANCE,2127,54,2181
49310,49,SAINT-PAUL-DU-BOIS,597,19,616
49311,49,SAINT-PHILBERT-DU-PEUPLE,1323,28,1351
49321,49,SAINT-SIGISMOND,387,8,395
49323,49,VERRIÈRES-EN-ANJOU,7520,297,7817
49326,49,SARRIGNÉ,812,19,831
49328,49,SAUMUR,26467,982,27449
49329,49,SAVENNIÈRES,1336,50,1386
49330,49,SCEAUX-D'ANJOU,1180,18,1198
49331,49,SEGRÉ-EN-ANJOU BLEU,17462,833,18295
49332,49,LA SÉGUINIÈRE,4192,112,4304
49333,49,SEICHES-SUR-LE-LOIR,2912,60,2972
49334,49,SERMAISE,332,5,337
49336,49,SOMLOIRE,883,16,899
49338,49,SOULAINES-SUR-AUBANCE,1428,28,1456
49339,49,SOULAIRE-ET-BOURG,1492,39,1531
49341,49,SOUZAY-CHAMPIGNY,748,23,771
49343,49,LA TESSOUALLE,3189,73,3262
49344,49,THORIGNÉ-D'ANJOU,1235,25,1260
49345,49,BELLEVIGNE-EN-LAYON,5751,115,5866
49347,49,TIERCÉ,4432,73,4505
49352,49,TOUTLEMONDE,1322,33,1355
49353,49,TRÉLAZÉ,14961,168,15129
49355,49,TRÉMENTINES,3088,53,3141
49358,49,TURQUANT,571,14,585
49359,49,LES ULMES,577,15,592
49361,49,VARENNES-SUR-LOIRE,1829,37,1866
49362,49,VARRAINS,1218,50,1268
49364,49,VAUDELNAY,1131,22,1153
49367,49,ERDRE-EN-ANJOU,5739,84,5823
49368,49,VERNANTES,1993,39,2032
49369,49,VERNOIL-LE-FOURRIER,1270,21,1291
49370,49,VERRIE,480,7,487
49371,49,VEZINS,1727,29,1756
49373,49,LYS-HAUT-LAYON,7789,177,7966
49374,49,VILLEBERNIER,1437,32,1469
49377,49,RIVES-DU-LOIR-EN-ANJOU,5651,94,5745
49378,49,VIVY,2537,35,2572
49381,49,YZERNAY,1813,30,1843
50002,50,AGNEAUX,4153,439,4592
50003,50,AGON-COUTAINVILLE,2796,95,2891
50004,50,AIREL,549,3,552
50006,50,AMIGNY,154,5,159
50008,50,ANCTOVILLE-SUR-BOSCQ,443,18,461
50013,50,ANNEVILLE-EN-SAIRE,386,9,395
50015,50,ANNOVILLE,651,13,664
50016,50,APPEVILLE,182,2,184
50019,50,AUCEY-LA-PLAINE,419,6,425
50021,50,AUDOUVILLE-LA-HUBERT,75,1,76
50022,50,AUMEVILLE-LESTRE,112,3,115
50023,50,AUVERS,676,10,686
50024,50,AUXAIS,170,3,173
50025,50,AVRANCHES,10264,555,10819
50026,50,AZEVILLE,80,1,81
50027,50,BACILLY,956,27,983
50028,50,LA BALEINE,101,3,104
50029,50,BARENTON,1175,65,1240
50030,50,BARFLEUR,559,8,567
50031,50,BARNEVILLE-CARTERET,2239,56,2295
50032,50,LA BARRE-DE-SEMILLY,1035,40,1075
50033,50,BAUBIGNY,141,4,145
50034,50,BAUDRE,544,18,562
50036,50,BAUPTE,429,8,437
50038,50,BEAUCHAMPS,426,11,437
50039,50,BEAUCOUDRAY,126,4,130
50040,50,BEAUFICEL,123,6,129
50041,50,LA HAGUE,11173,336,11509
50042,50,BEAUVOIR,433,5,438
50044,50,BELVAL,321,2,323
50045,50,BENOÎTVILLE,608,23,631
50046,50,BÉRIGNY,427,6,433
50048,50,BESLON,556,9,565
50049,50,BESNEVILLE,660,19,679
50050,50,BEUVRIGNY,138,0,138
50052,50,BEUZEVILLE-LA-BASTILLE,143,2,145
50054,50,BIÉVILLE,191,4,195
50055,50,BINIVILLE,113,2,115
50058,50,BLAINVILLE-SUR-MER,1620,45,1665
50059,50,BLOSVILLE,324,1,325
50060,50,LA BLOUTIÈRE,436,8,444
50062,50,BOISYVON,116,0,116
50064,50,LA BONNEVILLE,178,7,185
50066,50,JULLOUVILLE,2367,79,2446
50069,50,BOURGUENOLLES,345,12,357
50070,50,BOUTTEVILLE,74,5,79
50072,50,BRAINVILLE,212,6,218
50074,50,BRÉCEY,2139,146,2285
50076,50,BRÉHAL,3455,87,3542
50077,50,BRETTEVILLE,1037,44,1081
50078,50,BRETTEVILLE-SUR-AY,408,7,415
50079,50,BREUVILLE,409,9,418
50081,50,BRÉVILLE-SUR-MER,771,29,800
50082,50,BRICQUEBEC-EN-COTENTIN,5826,150,5976
50083,50,BRICQUEBOSQ,600,7,607
50084,50,BRICQUEVILLE-LA-BLOUETTE,544,18,562
50085,50,BRICQUEVILLE-SUR-MER,1223,41,1264
50086,50,BRILLEVAST,324,5,329
50087,50,BRIX,2155,53,2208
50088,50,BROUAINS,135,2,137
50090,50,BUAIS-LES-MONTS,611,10,621
50092,50,CAMBERNON,704,16,720
50093,50,CAMETOURS,419,5,424
50094,50,CAMPROND,411,9,420
50095,50,CANISY,1766,57,1823
50096,50,CANTELOUP,209,8,217
50097,50,CANVILLE-LA-ROCQUE,121,2,123
50098,50,CARANTILLY,622,15,637
50099,50,CARENTAN-LES-MARAIS,10052,181,10233
50101,50,CARNEVILLE,235,6,241
50102,50,CAROLLES,748,16,764
50105,50,CATTEVILLE,97,5,102
50106,50,CAVIGNY,268,2,270
50108,50,CÉAUX,414,12,426
50109,50,CÉRENCES,1779,39,1818
50110,50,CERISY-LA-FORÊT,1036,19,1055
50111,50,CERISY-LA-SALLE,1004,16,1020
50112,50,LA CHAISE-BAUDOUIN,465,7,472
50115,50,LE GRIPPON,383,11,394
50117,50,CHAMPEAUX,351,12,363
50118,50,CHAMPREPUS,328,6,334
50120,50,CHANTELOUP,359,4,363
50121,50,LA CHAPELLE-CÉCELIN,244,4,248
50124,50,LA CHAPELLE-URÉE,165,3,168
50126,50,CHAVOY,133,7,140
50129,50,CHERBOURG-EN-COTENTIN,78549,2363,80912
50130,50,CHÉRENCÉ-LE-HÉRON,427,6,433
50135,50,CLITOURPS,226,3,229
50137,50,LA COLOMBE,627,14,641
50138,50,COLOMBY,550,10,560
50139,50,CONDÉ-SUR-VIRE,4044,161,4205
50142,50,VICQ-SUR-MER,1054,13,1067
50143,50,COUDEVILLE-SUR-MER,859,34,893
50144,50,COULOUVRAY-BOISBENÂTRE,540,5,545
50145,50,COURCY,592,13,605
50146,50,COURTILS,235,2,237
50147,50,COUTANCES,8408,1173,9581
50148,50,COUVAINS,544,4,548
50149,50,COUVILLE,1182,18,1200
50150,50,CRASVILLE,228,3,231
50151,50,CRÉANCES,2093,29,2122
50152,50,LES CRESNAYS,225,3,228
50155,50,CROLLON,298,13,311
50156,50,CROSVILLE-SUR-DOUVE,66,0,66
50158,50,CUVES,280,9,289
50159,50,DANGY,682,15,697
50161,50,LE DÉZERT,599,9,608
50162,50,DIGOSVILLE,1598,44,1642
50164,50,DOMJEAN,1006,26,1032
50165,50,DONVILLE-LES-BAINS,3109,74,3183
50166,50,DOVILLE,327,15,342
50167,50,DRAGEY-RONTHON,805,21,826
50168,50,DUCEY-LES CHÉRIS,2799,61,2860
50169,50,ECAUSSEVILLE,103,1,104
50172,50,EMONDEVILLE,350,8,358
50174,50,EQUILLY,196,9,205
50175,50,EROUDEVILLE,196,8,204
50176,50,L'ETANG-BERTRAND,346,14,360
50177,50,ETIENVILLE,372,6,378
50178,50,FERMANVILLE,1263,24,1287
50181,50,FEUGÈRES,330,8,338
50182,50,LA FEUILLIE,287,8,295
50183,50,FIERVILLE-LES-MINES,346,6,352
50184,50,FLAMANVILLE,1766,22,1788
50185,50,FLEURY,1045,24,1069
50186,50,FLOTTEMANVILLE,218,8,226
50188,50,FOLLIGNY,1084,26,1110
50190,50,FONTENAY-SUR-MER,171,3,174
50192,50,FOURNEAUX,130,0,130
50193,50,LE FRESNE-PORET,218,3,221
50194,50,FRESVILLE,370,8,378
50195,50,GATHEMO,254,2,256
50196,50,GATTEVILLE-LE-PHARE,488,20,508
50197,50,GAVRAY-SUR-SIENNE,1956,25,1981
50198,50,GEFFOSSES,471,11,482
50199,50,GENÊTS,447,4,451
50200,50,GER,807,8,815
50205,50,LA GODEFROY,279,7,286
50207,50,GOLLEVILLE,175,2,177
50208,50,GONFREVILLE,157,1,158
50209,50,GONNEVILLE-LE THEIL,1511,44,1555
50210,50,GORGES,342,8,350
50214,50,GOUVETS,275,6,281
50215,50,GOUVILLE-SUR-MER,3229,88,3317
50216,50,GRAIGNES-MESNIL-ANGOT,805,91,896
50217,50,LE GRAND-CELLAND,601,11,612
50218,50,GRANVILLE,12513,674,13187
50219,50,GRATOT,667,12,679
50221,50,GRIMESNIL,59,2,61
50222,50,GROSVILLE,785,21,806
50225,50,LE GUISLAIN,143,1,144
50227,50,LE HAM,310,5,315
50228,50,HAMBYE,1105,32,1137
50229,50,HAMELIN,87,1,88
50230,50,HARDINVAST,883,34,917
50231,50,HAUTEVILLE-SUR-MER,686,23,709
50232,50,HAUTEVILLE-LA-GUICHARD,473,18,491
50233,50,HAUTTEVILLE-BOCAGE,159,5,164
50234,50,LA HAYE-BELLEFOND,77,0,77
50235,50,LA HAYE-D'ECTOT,271,5,276
50236,50,LA HAYE,3971,118,4089
50237,50,LA HAYE-PESNEL,1258,25,1283
50238,50,HÉAUVILLE,457,6,463
50239,50,THÈREVAL,1788,45,1833
50240,50,HELLEVILLE,547,8,555
50241,50,HÉMEVEZ,181,5,186
50243,50,HEUGUEVILLE-SUR-SIENNE,499,16,515
50246,50,HIESVILLE,70,1,71
50247,50,HOCQUIGNY,188,5,193
50251,50,HUBERVILLE,365,10,375
50252,50,HUDIMESNIL,908,16,924
50253,50,HUISNES-SUR-MER,170,7,177
50256,50,ISIGNY-LE-BUAT,3221,102,3323
50258,50,JOGANVILLE,112,3,115
50259,50,JUILLEY,641,26,667
50260,50,JUVIGNY LES VALLÉES,1689,41,1730
50261,50,LAMBERVILLE,169,2,171
50262,50,LA LANDE-D'AIROU,530,6,536
50263,50,LAPENTY,364,10,374
50265,50,LAULNE,196,2,198
50266,50,LENGRONNE,413,10,423
50267,50,LESSAY,2236,55,2291
50268,50,LESTRE,249,5,254
50269,50,LIESVILLE-SUR-DOUVE,206,6,212
50270,50,LIEUSAINT,399,12,411
50271,50,LINGEARD,86,1,87
50272,50,LINGREVILLE,1019,19,1038
50273,50,MONTSENELLE,1412,20,1432
50274,50,LES LOGES-MARCHIS,1012,153,1165
50275,50,LES LOGES-SUR-BRÉCEY,125,7,132
50276,50,LOLIF,583,19,602
50277,50,LONGUEVILLE,590,15,605
50278,50,LE LOREUR,283,6,289
50279,50,LE LOREY,600,15,615
50281,50,LA LUCERNE-D'OUTREMER,772,19,791
50282,50,LE LUOT,298,10,308
50283,50,LA LUZERNE,74,1,75
50285,50,MAGNEVILLE,313,4,317
50288,50,MARCEY-LES-GRÈVES,1294,29,1323
50289,50,MARCHÉSIEUX,720,12,732
50290,50,MARCILLY,324,7,331
50291,50,MARGUERAY,121,4,125
50292,50,MARIGNY-LE-LOZON,2687,58,2745
50294,50,MARTINVAST,1305,38,1343
50295,50,MAUPERTUIS,143,2,145
50296,50,MAUPERTUS-SUR-MER,220,9,229
50297,50,LA MEAUFFE,1019,30,1049
50298,50,MÉAUTIS,646,13,659
50299,50,LE MESNIL,220,7,227
50300,50,LE MESNIL-ADELÉE,164,7,171
50302,50,LE MESNIL-AMEY,286,7,293
50304,50,LE MESNIL-AUBERT,195,7,202
50305,50,LE MESNIL-AU-VAL,733,18,751
50310,50,LE MESNIL-EURY,170,4,174
50311,50,LE MESNIL-GARNIER,226,8,234
50312,50,LE MESNIL-GILBERT,134,4,138
50315,50,LE MESNILLARD,248,8,256
50317,50,LE MESNIL-OZENNE,272,3,275
50321,50,LE MESNIL-ROUXELIN,499,21,520
50324,50,LE MESNIL-VÉNERON,112,2,114
50326,50,LE MESNIL-VILLEMAN,235,1,236
50327,50,LA MEURDRAQUIÈRE,186,6,192
50328,50,MILLIÈRES,776,14,790
50332,50,LES MOITIERS-D'ALLONNE,711,15,726
50334,50,MONTABOT,276,3,279
50335,50,MONTAIGU-LA-BRISETTE,501,9,510
50336,50,MONTAIGU-LES-BOIS,227,3,230
50338,50,MONTBRAY,299,4,303
50340,50,MONTCUIT,189,4,193
50341,50,MONTEBOURG,2106,104,2210
50342,50,MONTFARVILLE,802,27,829
50345,50,MONTHUCHON,691,20,711
50347,50,MONTJOIE-SAINT-MARTIN,234,4,238
50349,50,MONTMARTIN-SUR-MER,1374,35,1409
50350,50,MONTPINCHON,519,9,528
50351,50,MONTRABOT,92,2,94
50352,50,MONTREUIL-SUR-LOZON,334,7,341
50353,50,LE MONT-SAINT-MICHEL,29,0,29
50356,50,MOON-SUR-ELLE,804,20,824
50357,50,MORIGNY,72,1,73
50359,50,MORTAIN-BOCAGE,2929,265,3194
50360,50,MORVILLE,276,12,288
50361,50,LA MOUCHE,241,5,246
50362,50,MOULINES,285,5,290
50363,50,MOYON VILLAGES,1451,35,1486
50364,50,MUNEVILLE-LE-BINGARD,707,8,715
50365,50,MUNEVILLE-SUR-MER,489,10,499
50368,50,NAY,68,2,70
50369,50,NÉGREVILLE,819,25,844
50370,50,NÉHOU,614,4,618
50371,50,LE NEUFBOURG,407,12,419
50372,50,NEUFMESNIL,180,3,183
50373,50,NEUVILLE-AU-PLAIN,89,4,93
50374,50,NEUVILLE-EN-BEAUMONT,27,1,28
50376,50,NICORPS,388,13,401
50378,50,NOTRE-DAME-DE-CENILLY,634,9,643
50379,50,NOTRE-DAME-DE-LIVOYE,159,3,162
50382,50,NOUAINVILLE,633,19,652
50384,50,OCTEVILLE-L'AVENEL,221,3,224
50387,50,ORGLANDES,360,6,366
50388,50,ORVAL SUR SIENNE,1147,38,1185
50389,50,OUVILLE,443,12,455
50390,50,OZEVILLE,154,3,157
50391,50,GRANDPARIGNY,2643,92,2735
50393,50,PERCY-EN-NORMANDIE,2600,106,2706
50394,50,PÉRIERS,2256,31,2287
50395,50,LA PERNELLE,271,4,275
50397,50,PERRIERS-EN-BEAUFICEL,210,6,216
50398,50,LE PERRON,201,2,203
50399,50,LE PETIT-CELLAND,178,4,182
50400,50,PICAUVILLE,3263,37,3300
50401,50,PIERREVILLE,739,13,752
50402,50,LES PIEUX,3220,88,3308
50403,50,PIROU,1432,37,1469
50405,50,LE PLESSIS-LASTELLE,239,8,247
50407,50,POILLEY,929,37,966
50408,50,PONTAUBAULT,569,13,582
50409,50,PONT-HÉBERT,1924,210,2134
50410,50,PONTORSON,4318,78,4396
50411,50,PONTS,678,15,693
50412,50,PORT-BAIL-SUR-MER,2556,68,2624
50413,50,PRÉCEY,574,6,580
50417,50,QUETTEHOU,1779,30,1809
50419,50,QUETTREVILLE-SUR-SIENNE,3199,65,3264
50420,50,QUIBOU,865,23,888
50421,50,QUINÉVILLE,267,6,273
50422,50,RAIDS,193,0,193
50423,50,RAMPAN,201,6,207
50425,50,RAUVILLE-LA-BIGOT,1116,26,1142
50426,50,RAUVILLE-LA-PLACE,370,6,376
50428,50,REFFUVEILLE,513,4,517
50429,50,REGNÉVILLE-SUR-MER,741,32,773
50430,50,REIGNEVILLE-BOCAGE,39,3,42
50431,50,REMILLY LES MARAIS,1072,12,1084
50433,50,RÉVILLE,1002,22,1024
50435,50,ROCHEVILLE,597,15,612
50436,50,ROMAGNY FONTENAY,1278,43,1321
50437,50,RONCEY,799,10,809
50442,50,LE ROZEL,250,6,256
50443,50,SACEY,516,10,526
50444,50,SAINT-AMAND-VILLAGES,2500,57,2557
50445,50,SAINT-ANDRÉ-DE-BOHON,353,13,366
50446,50,SAINT-ANDRÉ-DE-L'EPINE,544,13,557
50447,50,SAINT-AUBIN-DES-PRÉAUX,458,13,471
50448,50,SAINT-AUBIN-DE-TERREGATTE,661,17,678
50450,50,SAINT-BARTHÉLEMY,333,7,340
50451,50,SAINT-BRICE,127,2,129
50452,50,SAINT-BRICE-DE-LANDELLES,664,22,686
50453,50,SAINTE-CÉCILE,785,18,803
50454,50,SAINT-CHRISTOPHE-DU-FOC,423,9,432
50455,50,SAINT-CLAIR-SUR-L'ELLE,961,20,981
50456,50,SAINT-CLÉMENT-RANCOUDRAY,548,9,557
50457,50,SAINTE-COLOMBE,196,5,201
50461,50,SAINT-CYR,198,9,207
50462,50,SAINT-CYR-DU-BAILLEUL,369,8,377
50463,50,SAINT-DENIS-LE-GAST,525,10,535
50464,50,SAINT-DENIS-LE-VÊTU,632,5,637
50467,50,SAINT-FLOXEL,494,13,507
50468,50,SAINT-FROMOND,770,15,785
50469,50,SAINTE-GENEVIÈVE,313,7,320
50471,50,SAINT-GEORGES-DE-LA-RIVIÈRE,284,11,295
50472,50,SAINT-GEORGES-DE-LIVOYE,204,10,214
50473,50,SAINT-GEORGES-D'ELLE,390,7,397
50474,50,SAINT-GEORGES-DE-ROUELLEY,545,11,556
50475,50,SAINT-GEORGES-MONTCOCQ,955,46,1001
50476,50,SAINT-GERMAIN-D'ELLE,225,1,226
50478,50,SAINT-GERMAIN-DE-TOURNEBUT,426,7,433
50479,50,SAINT-GERMAIN-DE-VARREVILLE,110,4,114
50480,50,SAINT-GERMAIN-LE-GAILLARD,757,23,780
50481,50,SAINT-GERMAIN-SUR-AY,900,18,918
50482,50,SAINT-GERMAIN-SUR-SÈVES,162,3,165
50483,50,SAINT-GILLES,955,28,983
50484,50,SAINT-HILAIRE-DU-HARCOUÃ«T,5850,332,6182
50486,50,SAINT-JACQUES-DE-NÉHOU,619,9,628
50487,50,SAINT-JAMES,4907,109,5016
50488,50,SAINT-JEAN-DE-DAYE,638,5,643
50489,50,SAINT-JEAN-DE-LA-HAIZE,531,14,545
50490,50,SAINT-JEAN-DE-LA-RIVIÈRE,354,9,363
50491,50,SAINT-JEAN-DE-SAVIGNY,447,6,453
50492,50,SAINT-JEAN-D'ELLE,2498,55,2553
50493,50,SAINT-JEAN-DES-CHAMPS,1443,37,1480
50495,50,SAINT-JEAN-DU-CORAIL-DES-BOIS,75,5,80
50496,50,SAINT-JEAN-LE-THOMAS,384,8,392
50498,50,SAINT-JOSEPH,798,26,824
50499,50,SAINT-LAURENT-DE-CUVES,481,7,488
50500,50,SAINT-LAURENT-DE-TERREGATTE,654,12,666
50502,50,SAINT-LÔ,19050,913,19963
50504,50,SAINT-LOUET-SUR-VIRE,206,1,207
50505,50,SAINT-LOUP,679,35,714
50506,50,SAINT-MALO-DE-LA-LANDE,482,4,486
50507,50,SAINT-MARCOUF,344,7,351
50509,50,SAINTE-MARIE-DU-MONT,712,18,730
50510,50,SAINT-MARTIN-D'AUBIGNY,602,4,606
50511,50,SAINT-MARTIN-D'AUDOUVILLE,128,4,132
50512,50,SAINT-MARTIN-DE-BONFOSSÉ,526,9,535
50513,50,SAINT-MARTIN-DE-CENILLY,176,3,179
50514,50,CHAULIEU,307,1,308
50517,50,SAINT-MARTIN-DE-VARREVILLE,172,5,177
50518,50,SAINT-MARTIN-LE-BOUILLANT,327,4,331
50519,50,SAINT-MARTIN-LE-GRÉARD,567,8,575
50521,50,SAINT-MAUR-DES-BOIS,154,4,158
50522,50,SAINT-MAURICE-EN-COTENTIN,255,7,262
50523,50,SAINTE-MÈRE-EGLISE,3076,51,3127
50525,50,SAINT-MICHEL-DE-MONTJOIE,328,1,329
50528,50,SAINT-NICOLAS-DE-PIERREPONT,305,12,317
50529,50,SAINT-NICOLAS-DES-BOIS,81,2,83
50531,50,SAINT-OVIN,767,35,802
50532,50,SAINT-PAIR-SUR-MER,4078,149,4227
50533,50,SAINT-PATRICE-DE-CLAIDS,178,3,181
50535,50,LE PARC,921,26,947
50536,50,SAINT-PIERRE-D'ARTHÉGLISE,158,0,158
50537,50,SAINT-PIERRE-DE-COUTANCES,414,19,433
50538,50,SAINT-PIERRE-DE-SEMILLY,456,8,464
50539,50,SAINT-PIERRE-EGLISE,1810,25,1835
50540,50,SAINT-PIERRE-LANGERS,620,18,638
50541,50,SAINT-PLANCHERS,1399,47,1446
50542,50,SAINT-POIS,490,7,497
50543,50,SAINT-QUENTIN-SUR-LE-HOMME,1345,32,1377
50546,50,BOURGVALLÉES,3247,68,3315
50548,50,SAINT-SAUVEUR-DE-PIERREPONT,121,3,124
50549,50,SAINT-SAUVEUR-LA-POMMERAYE,402,6,408
50550,50,SAINT-SAUVEUR-VILLAGES,3601,148,3749
50551,50,SAINT-SAUVEUR-LE-VICOMTE,2088,40,2128
50552,50,SAINT-SÉBASTIEN-DE-RAIDS,331,6,337
50553,50,SAINT-SENIER-DE-BEUVRON,346,2,348
50554,50,SAINT-SENIER-SOUS-AVRANCHES,1420,59,1479
50556,50,SAINTE-SUZANNE-SUR-VIRE,696,10,706
50562,50,SAINT-VAAST-LA-HOUGUE,1712,30,1742
50563,50,SAINT-VIGOR-DES-MONTS,279,8,287
50564,50,TERRE-ET-MARAIS,1322,29,1351
50565,50,SARTILLY-BAIE-BOCAGE,2815,58,2873
50567,50,SAUSSEMESNIL,880,22,902
50568,50,SAUSSEY,462,15,477
50569,50,SAVIGNY,450,8,458
50570,50,SAVIGNY-LE-VIEUX,426,7,433
50571,50,SÉBEVILLE,34,1,35
50572,50,SÉNOVILLE,189,7,196
50574,50,SERVON,271,11,282
50575,50,SIDEVILLE,769,13,782
50576,50,SIOUVILLE-HAGUE,952,31,983
50577,50,SORTOSVILLE-EN-BEAUMONT,311,8,319
50578,50,SORTOSVILLE,79,1,80
50579,50,SOTTEVAST,1421,29,1450
50580,50,SOTTEVILLE,465,9,474
50582,50,SOURDEVAL,3156,64,3220
50584,50,SUBLIGNY,407,6,413
50585,50,SURTAINVILLE,1154,27,1181
50587,50,TAILLEPIED,17,1,18
50588,50,TAMERVILLE,678,22,700
50589,50,TANIS,289,12,301
50590,50,LE TANU,406,5,411
50591,50,LE TEILLEUL,1674,27,1701
50592,50,TESSY-BOCAGE,2277,44,2321
